ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1020093,15.025,145.675,guam_cnmi,2022-10-02,2,12 week forecast
1020094,15.075,145.675,guam_cnmi,2022-07-10,0,Nowcast
1020094,15.075,145.675,guam_cnmi,2022-08-07,0,4 week forecast
1020094,15.075,145.675,guam_cnmi,2022-09-04,2,8 week forecast
1020094,15.075,145.675,guam_cnmi,2022-10-02,1,12 week forecast
1020095,15.125,145.675,guam_cnmi,2022-07-10,0,Nowcast
1020095,15.125,145.675,guam_cnmi,2022-08-07,0,4 week forecast
1020095,15.125,145.675,guam_cnmi,2022-09-04,2,8 week forecast
1020095,15.125,145.675,guam_cnmi,2022-10-02,1,12 week forecast
1020096,15.175,145.675,guam_cnmi,2022-07-10,0,Nowcast
1020096,15.175,145.675,guam_cnmi,2022-08-07,0,4 week forecast
1020096,15.175,145.675,guam_cnmi,2022-09-04,2,8 week forecast
1020096,15.175,145.675,guam_cnmi,2022-10-02,1,12 week forecast
1020097,15.225,145.675,guam_cnmi,2022-07-10,0,Nowcast
